        1000
0.9300000000E+04 0.1332800031E+18 0.1497768307E+07 0.8124284527E+00
0.9350000000E+04 0.1340799928E+18 0.1506635475E+07 0.8111729899E+00
0.9400000000E+04 0.1348800063E+18 0.1515567875E+07 0.8099143971E+00
0.9450000000E+04 0.1356400013E+18 0.1525182724E+07 0.8086527296E+00
0.9500000000E+04 0.1364300013E+18 0.1535219479E+07 0.8073880427E+00
0.9550000000E+04 0.1372099996E+18 0.1544773865E+07 0.8061203918E+00
0.9600000000E+04 0.1379999995E+18 0.1553569508E+07 0.8048498321E+00
0.9650000000E+04 0.1387400031E+18 0.1562198067E+07 0.8035764190E+00
0.9700000000E+04 0.1395200014E+18 0.1571091843E+07 0.8023002079E+00
0.9750000000E+04 0.1402600050E+18 0.1580064106E+07 0.8010212539E+00
0.9800000000E+04 0.1410200000E+18 0.1588956261E+07 0.7997396122E+00
0.9850000000E+04 0.1417600036E+18 0.1598013306E+07 0.7984553382E+00
0.9900000000E+04 0.1424899936E+18 0.1607365608E+07 0.7971684869E+00
0.9950000000E+04 0.1432399988E+18 0.1616796112E+07 0.7958791134E+00
0.1000000000E+05 0.1439599991E+18 0.1626174164E+07 0.7945872727E+00
0.1005000000E+05 0.1446799994E+18 0.1635407448E+07 0.7932930197E+00
0.1010000000E+05 0.1454299927E+18 0.1644183540E+07 0.7919964092E+00
0.1015000000E+05 0.1461400032E+18 0.1652574158E+07 0.7906974959E+00
0.1020000000E+05 0.1468400002E+18 0.1661384392E+07 0.7893963345E+00
0.1025000000E+05 0.1475499988E+18 0.1671126175E+07 0.7880929794E+00
0.1030000000E+05 0.1482500076E+18 0.1681127357E+07 0.7867874851E+00
0.1035000000E+05 0.1489699960E+18 0.1690310669E+07 0.7854799057E+00
0.1040000000E+05 0.1496700048E+18 0.1698536873E+07 0.7841702953E+00
0.1045000000E+05 0.1503600001E+18 0.1706567192E+07 0.7828587079E+00
0.1050000000E+05 0.1510399938E+18 0.1714873505E+07 0.7815451972E+00
0.1055000000E+05 0.1517199993E+18 0.1723134804E+07 0.7802298168E+00
0.1060000000E+05 0.1524000049E+18 0.1731034279E+07 0.7789126201E+00
0.1065000000E+05 0.1530700088E+18 0.1739066505E+07 0.7775936603E+00
0.1070000000E+05 0.1537100077E+18 0.1748049927E+07 0.7762729905E+00
0.1075000000E+05 0.1543799996E+18 0.1757963562E+07 0.7749506635E+00
0.1080000000E+05 0.1550400019E+18 0.1767825699E+07 0.7736267319E+00
0.1085000000E+05 0.1557000041E+18 0.1776720428E+07 0.7723012481E+00
0.1090000000E+05 0.1563500047E+18 0.1784641838E+07 0.7709742642E+00
0.1095000000E+05 0.1570100069E+18 0.1792482376E+07 0.7696458322E+00
0.1100000000E+05 0.1576200128E+18 0.1801096916E+07 0.7683160037E+00
0.1105000000E+05 0.1582699895E+18 0.1810229874E+07 0.7669848301E+00
0.1110000000E+05 0.1589099884E+18 0.1818953705E+07 0.7656523626E+00
0.1115000000E+05 0.1595399976E+18 0.1827121544E+07 0.7643186522E+00
0.1120000000E+05 0.1601500034E+18 0.1835352707E+07 0.7629837493E+00
0.1125000000E+05 0.1607800007E+18 0.1843865967E+07 0.7616477044E+00
0.1130000000E+05 0.1613999963E+18 0.1852453995E+07 0.7603105676E+00
0.1135000000E+05 0.1619899988E+18 0.1861048889E+07 0.7589723884E+00
0.1140000000E+05 0.1626100063E+18 0.1869497299E+07 0.7576332165E+00
0.1145000000E+05 0.1632299900E+18 0.1877544212E+07 0.7562931010E+00
0.1150000000E+05 0.1638100028E+18 0.1885355949E+07 0.7549520906E+00
0.1155000000E+05 0.1644200087E+18 0.1893377686E+07 0.7536102339E+00
0.1160000000E+05 0.1649899960E+18 0.1901841736E+07 0.7522675790E+00
0.1165000000E+05 0.1655900121E+18 0.1910756302E+07 0.7509241739E+00
0.1170000000E+05 0.1661599994E+18 0.1919870377E+07 0.7495800660E+00
0.1175000000E+05 0.1667499900E+18 0.1928580856E+07 0.7482353025E+00
0.1180000000E+05 0.1673400044E+18 0.1936414146E+07 0.7468899301E+00
0.1185000000E+05 0.1678999901E+18 0.1943544960E+07 0.7455439955E+00
0.1190000000E+05 0.1684800029E+18 0.1950645065E+07 0.7441975445E+00
0.1195000000E+05 0.1690299988E+18 0.1958389473E+07 0.7428506231E+00
0.1200000000E+05 0.1695799947E+18 0.1966959381E+07 0.7415032765E+00
0.1205000000E+05 0.1701500058E+18 0.1975884819E+07 0.7401555498E+00
0.1210000000E+05 0.1706900120E+18 0.1984592628E+07 0.7388074875E+00
0.1215000000E+05 0.1712599993E+18 0.1992956161E+07 0.7374591339E+00
0.1220000000E+05 0.1717900038E+18 0.2001119232E+07 0.7361105329E+00
0.1225000000E+05 0.1723499894E+18 0.2009071732E+07 0.7347617278E+00
0.1230000000E+05 0.1728699923E+18 0.2016659164E+07 0.7334127618E+00
0.1235000000E+05 0.1734200120E+18 0.2023989296E+07 0.7320636774E+00
0.1240000000E+05 0.1739400029E+18 0.2031503296E+07 0.7307145170E+00
